tag,length_ft,width_in,flow_tph,belt_surface_area,weight_kg
P5385,96.66666666666669,1311.111111111111,177.7777777777778,126740.74074074076,7711.0
P5386,96.66666666666669,1311.111111111111,202.2222222222222,126740.74074074076,7711.0
P5387,96.66666666666669,1311.111111111111,226.6666666666667,126740.74074074076,7711.0
P5388,96.66666666666669,1311.111111111111,251.1111111111111,126740.74074074076,7711.0
P5389,96.66666666666669,1311.111111111111,275.5555555555555,126740.74074074076,7711.0
P5390,96.66666666666669,1311.111111111111,300.0,126740.74074074076,7711.0
P5391,96.66666666666669,1355.555555555556,80.0,131037.03703703711,7892.0
P5392,96.66666666666669,1355.555555555556,104.4444444444444,131037.03703703711,7892.0
P5393,96.66666666666669,1355.555555555556,128.8888888888889,131037.03703703711,7892.0
P5394,96.66666666666669,1355.555555555556,153.3333333333333,131037.03703703711,7892.0
P5395,96.66666666666669,1355.555555555556,177.7777777777778,131037.03703703711,7892.0
P5396,96.66666666666669,1355.555555555556,202.2222222222222,131037.03703703711,7892.0
P5397,96.66666666666669,1355.555555555556,226.6666666666667,131037.03703703711,7892.0
P5398,96.66666666666669,1355.555555555556,251.1111111111111,131037.03703703711,7892.0
P5399,96.66666666666669,1355.555555555556,275.5555555555555,131037.03703703711,7892.0
P5400,96.66666666666669,1355.555555555556,300.0,131037.03703703711,7892.0
P5401,96.66666666666669,1400.0,80.0,135333.33333333337,8119.0
P5402,96.66666666666669,1400.0,104.4444444444444,135333.33333333337,8119.0
P5403,96.66666666666669,1400.0,128.8888888888889,135333.33333333337,8119.0
P5404,96.66666666666669,1400.0,153.3333333333333,135333.33333333337,8119.0
P5405,96.66666666666669,1400.0,177.7777777777778,135333.33333333337,8119.0
P5406,96.66666666666669,1400.0,202.2222222222222,135333.33333333337,8119.0
P5407,96.66666666666669,1400.0,226.6666666666667,135333.33333333337,8119.0
P5408,96.66666666666669,1400.0,251.1111111111111,135333.33333333337,8119.0
P5409,96.66666666666669,1400.0,275.5555555555555,135333.33333333337,8119.0
P5410,96.66666666666669,1400.0,300.0,135333.33333333337,8119.0
P5411,122.2222222222222,1000.0,80.0,122222.2222222222,7303.0
P5412,122.2222222222222,1000.0,104.4444444444444,122222.2222222222,7303.0
P5413,122.2222222222222,1000.0,128.8888888888889,122222.2222222222,7303.0
P5414,122.2222222222222,1000.0,153.3333333333333,122222.2222222222,7620.0
P5415,122.2222222222222,1000.0,177.7777777777778,122222.2222222222,7620.0
P5416,122.2222222222222,1000.0,202.2222222222222,122222.2222222222,7620.0
P5417,122.2222222222222,1000.0,226.6666666666667,122222.2222222222,7620.0
P5418,122.2222222222222,1000.0,251.1111111111111,122222.2222222222,7620.0
P5419,122.2222222222222,1000.0,275.5555555555555,122222.2222222222,7620.0
P5420,122.2222222222222,1000.0,300.0,122222.2222222222,7620.0
P5421,122.2222222222222,1044.444444444444,80.0,127654.32098765422,7575.0
P5422,122.2222222222222,1044.444444444444,104.4444444444444,127654.32098765422,7575.0
P5423,122.2222222222222,1044.444444444444,128.8888888888889,127654.32098765422,7802.0
P5424,122.2222222222222,1044.444444444444,153.3333333333333,127654.32098765422,7802.0
P5425,122.2222222222222,1044.444444444444,177.7777777777778,127654.32098765422,7802.0
P5426,122.2222222222222,1044.444444444444,202.2222222222222,127654.32098765422,7802.0
P5427,122.2222222222222,1044.444444444444,226.6666666666667,127654.32098765422,7802.0
P5428,122.2222222222222,1044.444444444444,251.1111111111111,127654.32098765422,7802.0
P5429,122.2222222222222,1044.444444444444,275.5555555555555,127654.32098765422,7802.0
P5430,122.2222222222222,1044.444444444444,300.0,127654.32098765422,7802.0
P5431,122.2222222222222,1088.888888888889,80.0,133086.4197530864,7802.0
P5432,122.2222222222222,1088.888888888889,104.4444444444444,133086.4197530864,8119.0
P5433,122.2222222222222,1088.888888888889,128.8888888888889,133086.4197530864,8119.0
P5434,122.2222222222222,1088.888888888889,153.3333333333333,133086.4197530864,8119.0
P5435,122.2222222222222,1088.888888888889,177.7777777777778,133086.4197530864,8119.0
P5436,122.2222222222222,1088.888888888889,202.2222222222222,133086.4197530864,8119.0
P5437,122.2222222222222,1088.888888888889,226.6666666666667,133086.4197530864,8119.0
P5438,122.2222222222222,1088.888888888889,251.1111111111111,133086.4197530864,8119.0
P5439,122.2222222222222,1088.888888888889,275.5555555555555,133086.4197530864,8119.0
P5440,122.2222222222222,1088.888888888889,300.0,133086.4197530864,8119.0
P5441,122.2222222222222,1133.333333333333,80.0,138518.51851851845,8301.0
P5442,122.2222222222222,1133.333333333333,104.4444444444444,138518.51851851845,8301.0
P5443,122.2222222222222,1133.333333333333,128.8888888888889,138518.51851851845,8301.0
P5444,122.2222222222222,1133.333333333333,153.3333333333333,138518.51851851845,8301.0
P5445,122.2222222222222,1133.333333333333,177.7777777777778,138518.51851851845,8301.0
P5446,122.2222222222222,1133.333333333333,202.2222222222222,138518.51851851845,8301.0
P5447,122.2222222222222,1133.333333333333,226.6666666666667,138518.51851851845,8301.0
P5448,122.2222222222222,1133.333333333333,251.1111111111111,138518.51851851845,8301.0
P5449,122.2222222222222,1133.333333333333,275.5555555555555,138518.51851851845,8301.0
P5450,122.2222222222222,1133.333333333333,300.0,138518.51851851845,8845.0
P5451,122.2222222222222,1177.777777777778,80.0,143950.61728395062,8482.0
P5452,122.2222222222222,1177.777777777778,104.4444444444444,143950.61728395062,8482.0
P5453,122.2222222222222,1177.777777777778,128.8888888888889,143950.61728395062,8482.0
P5454,122.2222222222222,1177.777777777778,153.3333333333333,143950.61728395062,8482.0
P5455,122.2222222222222,1177.777777777778,177.7777777777778,143950.61728395062,8482.0
P5456,122.2222222222222,1177.777777777778,202.2222222222222,143950.61728395062,8482.0
P5457,122.2222222222222,1177.777777777778,226.6666666666667,143950.61728395062,8482.0
P5458,122.2222222222222,1177.777777777778,251.1111111111111,143950.61728395062,8482.0
P5459,122.2222222222222,1177.777777777778,275.5555555555555,143950.61728395062,9117.0
P5460,122.2222222222222,1177.777777777778,300.0,143950.61728395062,9117.0
P5461,122.2222222222222,1222.222222222222,80.0,149382.71604938267,8800.0
P5462,122.2222222222222,1222.222222222222,104.4444444444444,149382.71604938267,8800.0
P5463,122.2222222222222,1222.222222222222,128.8888888888889,149382.71604938267,8800.0
P5464,122.2222222222222,1222.222222222222,153.3333333333333,149382.71604938267,8800.0
P5465,122.2222222222222,1222.222222222222,177.7777777777778,149382.71604938267,8800.0
P5466,122.2222222222222,1222.222222222222,202.2222222222222,149382.71604938267,8800.0
P5467,122.2222222222222,1222.222222222222,226.6666666666667,149382.71604938267,8800.0
P5468,122.2222222222222,1222.222222222222,251.1111111111111,149382.71604938267,9435.0
P5469,122.2222222222222,1222.222222222222,275.5555555555555,149382.71604938267,9435.0
P5470,122.2222222222222,1222.222222222222,300.0,149382.71604938267,9435.0
P5471,122.2222222222222,1266.666666666667,80.0,154814.81481481483,8981.0
P5472,122.2222222222222,1266.666666666667,104.4444444444444,154814.81481481483,8981.0
P5473,122.2222222222222,1266.666666666667,128.8888888888889,154814.81481481483,8981.0
P5474,122.2222222222222,1266.666666666667,153.3333333333333,154814.81481481483,8981.0
P5475,122.2222222222222,1266.666666666667,177.7777777777778,154814.81481481483,8981.0
P5476,122.2222222222222,1266.666666666667,202.2222222222222,154814.81481481483,8981.0
P5477,122.2222222222222,1266.666666666667,226.6666666666667,154814.81481481483,9616.0
P5478,122.2222222222222,1266.666666666667,251.1111111111111,154814.81481481483,9616.0
P5479,122.2222222222222,1266.666666666667,275.5555555555555,154814.81481481483,9616.0
P5480,122.2222222222222,1266.666666666667,300.0,154814.81481481483,9616.0
P5481,122.2222222222222,1311.111111111111,80.0,160246.91358024688,9208.0
P5482,122.2222222222222,1311.111111111111,104.4444444444444,160246.91358024688,9208.0
P5483,122.2222222222222,1311.111111111111,128.8888888888889,160246.91358024688,9208.0
P5484,122.2222222222222,1311.111111111111,153.3333333333333,160246.91358024688,9208.0
P5485,122.2222222222222,1311.111111111111,177.7777777777778,160246.91358024688,9208.0
P5486,122.2222222222222,1311.111111111111,202.2222222222222,160246.91358024688,9843.0
P5487,122.2222222222222,1311.111111111111,226.6666666666667,160246.91358024688,9843.0
P5488,122.2222222222222,1311.111111111111,251.1111111111111,160246.91358024688,9843.0
P5489,122.2222222222222,1311.111111111111,275.5555555555555,160246.91358024688,9843.0
P5490,122.2222222222222,1311.111111111111,300.0,160246.91358024688,9843.0
P5491,122.2222222222222,1355.555555555556,80.0,165679.01234567905,9389.0
P5492,122.2222222222222,1355.555555555556,104.4444444444444,165679.01234567905,9389.0
P5493,122.2222222222222,1355.555555555556,128.8888888888889,165679.01234567905,9389.0
P5494,122.2222222222222,1355.555555555556,153.3333333333333,165679.01234567905,9389.0
P5495,122.2222222222222,1355.555555555556,177.7777777777778,165679.01234567905,10024.0
P5496,122.2222222222222,1355.555555555556,202.2222222222222,165679.01234567905,10024.0
P5497,122.2222222222222,1355.555555555556,226.6666666666667,165679.01234567905,10024.0
P5498,122.2222222222222,1355.555555555556,251.1111111111111,165679.01234567905,10024.0
P5499,122.2222222222222,1355.555555555556,275.5555555555555,165679.01234567905,10024.0
P5500,122.2222222222222,1355.555555555556,300.0,165679.01234567905,10024.0
P5501,122.2222222222222,1400.0,80.0,171111.11111111107,9707.0
P5502,122.2222222222222,1400.0,104.4444444444444,171111.11111111107,9707.0
P5503,122.2222222222222,1400.0,128.8888888888889,171111.11111111107,9707.0
P5504,122.2222222222222,1400.0,153.3333333333333,171111.11111111107,10342.0
P5505,122.2222222222222,1400.0,177.7777777777778,171111.11111111107,10342.0
P5506,122.2222222222222,1400.0,202.2222222222222,171111.11111111107,10342.0
P5507,122.2222222222222,1400.0,226.6666666666667,171111.11111111107,10342.0
P5508,122.2222222222222,1400.0,251.1111111111111,171111.11111111107,10342.0
P5509,122.2222222222222,1400.0,275.5555555555555,171111.11111111107,10342.0
P5510,122.2222222222222,1400.0,300.0,171111.11111111107,10342.0
P5511,147.7777777777778,1000.0,80.0,147777.7777777778,8800.0
P5512,147.7777777777778,1000.0,104.4444444444444,147777.7777777778,8800.0
P5513,147.7777777777778,1000.0,128.8888888888889,147777.7777777778,8800.0
P5514,147.7777777777778,1000.0,153.3333333333333,147777.7777777778,8800.0
P5515,147.7777777777778,1000.0,177.7777777777778,147777.7777777778,8800.0
P5516,147.7777777777778,1000.0,202.2222222222222,147777.7777777778,8800.0
P5517,147.7777777777778,1000.0,226.6666666666667,147777.7777777778,8800.0
P5518,147.7777777777778,1000.0,251.1111111111111,147777.7777777778,8800.0
P5519,147.7777777777778,1000.0,275.5555555555555,147777.7777777778,9344.0
P5520,147.7777777777778,1000.0,300.0,147777.7777777778,9344.0
P5521,147.7777777777778,1044.444444444444,80.0,154345.67901234562,8981.0
P5522,147.7777777777778,1044.444444444444,104.4444444444444,154345.67901234562,8981.0
P5523,147.7777777777778,1044.444444444444,128.8888888888889,154345.67901234562,8981.0
P5524,147.7777777777778,1044.444444444444,153.3333333333333,154345.67901234562,8981.0
P5525,147.7777777777778,1044.444444444444,177.7777777777778,154345.67901234562,8981.0
P5526,147.7777777777778,1044.444444444444,202.2222222222222,154345.67901234562,8981.0
P5527,147.7777777777778,1044.444444444444,226.6666666666667,154345.67901234562,8981.0
P5528,147.7777777777778,1044.444444444444,251.1111111111111,154345.67901234562,9616.0
P5529,147.7777777777778,1044.444444444444,275.5555555555555,154345.67901234562,9616.0
P5530,147.7777777777778,1044.444444444444,300.0,154345.67901234562,9616.0
P5531,147.7777777777778,1088.888888888889,80.0,160913.5802469136,9389.0
P5532,147.7777777777778,1088.888888888889,104.4444444444444,160913.5802469136,9389.0
P5533,147.7777777777778,1088.888888888889,128.8888888888889,160913.5802469136,9389.0
P5534,147.7777777777778,1088.888888888889,153.3333333333333,160913.5802469136,9389.0
P5535,147.7777777777778,1088.888888888889,177.7777777777778,160913.5802469136,9389.0
P5536,147.7777777777778,1088.888888888889,202.2222222222222,160913.5802469136,9389.0
P5537,147.7777777777778,1088.888888888889,226.6666666666667,160913.5802469136,9934.0
P5538,147.7777777777778,1088.888888888889,251.1111111111111,160913.5802469136,9934.0
P5539,147.7777777777778,1088.888888888889,275.5555555555555,160913.5802469136,9934.0
P5540,147.7777777777778,1088.888888888889,300.0,160913.5802469136,9934.0
P5541,147.7777777777778,1133.333333333333,80.0,167481.48148148146,9616.0
P5542,147.7777777777778,1133.333333333333,104.4444444444444,167481.48148148146,9616.0
P5543,147.7777777777778,1133.333333333333,128.8888888888889,167481.48148148146,9616.0
P5544,147.7777777777778,1133.333333333333,153.3333333333333,167481.48148148146,9616.0
P5545,147.7777777777778,1133.333333333333,177.7777777777778,167481.48148148146,9616.0
P5546,147.7777777777778,1133.333333333333,202.2222222222222,167481.48148148146,10251.0
P5547,147.7777777777778,1133.333333333333,226.6666666666667,167481.48148148146,10251.0
P5548,147.7777777777778,1133.333333333333,251.1111111111111,167481.48148148146,10251.0
P5549,147.7777777777778,1133.333333333333,275.5555555555555,167481.48148148146,10251.0
P5550,147.7777777777778,1133.333333333333,300.0,167481.48148148146,10251.0
P5551,147.7777777777778,1177.777777777778,80.0,174049.38271604944,9888.0
P5552,147.7777777777778,1177.777777777778,104.4444444444444,174049.38271604944,9888.0
P5553,147.7777777777778,1177.777777777778,128.8888888888889,174049.38271604944,9888.0
P5554,147.7777777777778,1177.777777777778,153.3333333333333,174049.38271604944,9888.0
P5555,147.7777777777778,1177.777777777778,177.7777777777778,174049.38271604944,10433.0
P5556,147.7777777777778,1177.777777777778,202.2222222222222,174049.38271604944,10433.0
P5557,147.7777777777778,1177.777777777778,226.6666666666667,174049.38271604944,10433.0
P5558,147.7777777777778,1177.777777777778,251.1111111111111,174049.38271604944,10433.0
P5559,147.7777777777778,1177.777777777778,275.5555555555555,174049.38271604944,10433.0
P5560,147.7777777777778,1177.777777777778,300.0,174049.38271604944,10433.0
P5561,147.7777777777778,1222.222222222222,80.0,180617.28395061727,10206.0
P5562,147.7777777777778,1222.222222222222,104.4444444444444,180617.28395061727,10206.0
P5563,147.7777777777778,1222.222222222222,128.8888888888889,180617.28395061727,10206.0
P5564,147.7777777777778,1222.222222222222,153.3333333333333,180617.28395061727,10841.0
P5565,147.7777777777778,1222.222222222222,177.7777777777778,180617.28395061727,10841.0
P5566,147.7777777777778,1222.222222222222,202.2222222222222,180617.28395061727,10841.0
P5567,147.7777777777778,1222.222222222222,226.6666666666667,180617.28395061727,10841.0
P5568,147.7777777777778,1222.222222222222,251.1111111111111,180617.28395061727,10841.0
P5569,147.7777777777778,1222.222222222222,275.5555555555555,180617.28395061727,10841.0
P5570,147.7777777777778,1222.222222222222,300.0,180617.28395061727,10841.0
P5571,147.7777777777778,1266.666666666667,80.0,187185.18518518526,10523.0
P5572,147.7777777777778,1266.666666666667,104.4444444444444,187185.18518518526,10523.0
P5573,147.7777777777778,1266.666666666667,128.8888888888889,187185.18518518526,11022.0
P5574,147.7777777777778,1266.666666666667,153.3333333333333,187185.18518518526,11022.0
P5575,147.7777777777778,1266.666666666667,177.7777777777778,187185.18518518526,11022.0
P5576,147.7777777777778,1266.666666666667,202.2222222222222,187185.18518518526,11022.0
P5577,147.7777777777778,1266.666666666667,226.6666666666667,187185.18518518526,11022.0
P5578,147.7777777777778,1266.666666666667,251.1111111111111,187185.18518518526,11022.0
P5579,147.7777777777778,1266.666666666667,275.5555555555555,187185.18518518526,11022.0
P5580,147.7777777777778,1266.666666666667,300.0,187185.18518518526,11022.0
P5581,147.7777777777778,1311.111111111111,80.0,193753.08641975312,10705.0
P5582,147.7777777777778,1311.111111111111,104.4444444444444,193753.08641975312,11340.0
P5583,147.7777777777778,1311.111111111111,128.8888888888889,193753.08641975312,11340.0
P5584,147.7777777777778,1311.111111111111,153.3333333333333,193753.08641975312,11340.0
P5585,147.7777777777778,1311.111111111111,177.7777777777778,193753.08641975312,11340.0
P5586,147.7777777777778,1311.111111111111,202.2222222222222,193753.08641975312,11340.0
P5587,147.7777777777778,1311.111111111111,226.6666666666667,193753.08641975312,11340.0
P5588,147.7777777777778,1311.111111111111,251.1111111111111,193753.08641975312,11340.0
P5589,147.7777777777778,1311.111111111111,275.5555555555555,193753.08641975312,11340.0
P5590,147.7777777777778,1311.111111111111,300.0,193753.08641975312,11340.0
P5591,147.7777777777778,1355.555555555556,80.0,200320.9876543211,11612.0
P5592,147.7777777777778,1355.555555555556,104.4444444444444,200320.9876543211,11612.0
P5593,147.7777777777778,1355.555555555556,128.8888888888889,200320.9876543211,11612.0
P5594,147.7777777777778,1355.555555555556,153.3333333333333,200320.9876543211,11612.0
