tag,diameter,ss_dist,pressure,trays_num,weight_kg
P5059,3.2,33.0,1766.666666666667,40.83333333333334,127700.0
P5060,3.2,33.0,1766.666666666667,41.66666666666666,128400.0
P5061,3.2,33.0,1766.666666666667,42.5,129100.0
P5062,3.2,33.0,1766.666666666667,43.33333333333334,129700.0
P5063,3.2,33.0,1766.666666666667,44.16666666666666,130400.0
P5064,3.2,33.0,1766.666666666667,45.0,131100.0
P5065,3.2,33.0,1833.333333333333,40.0,127400.0
P5066,3.2,33.0,1833.333333333333,40.83333333333334,128100.0
P5067,3.2,33.0,1833.333333333333,41.66666666666666,128800.0
P5068,3.2,33.0,1833.333333333333,42.5,129500.0
P5069,3.2,33.0,1833.333333333333,43.33333333333334,130100.0
P5070,3.2,33.0,1833.333333333333,44.16666666666666,130800.0
P5071,3.2,33.0,1833.333333333333,45.0,131500.0
P5072,3.2,33.0,1900.0,40.0,132500.0
P5073,3.2,33.0,1900.0,40.83333333333334,133200.0
P5074,3.2,33.0,1900.0,41.66666666666666,133900.0
P5075,3.2,33.0,1900.0,42.5,134600.0
P5076,3.2,33.0,1900.0,43.33333333333334,135200.0
P5077,3.2,33.0,1900.0,44.16666666666666,135900.0
P5078,3.2,33.0,1900.0,45.0,136600.0
P5079,3.2,33.0,1966.666666666667,40.0,132700.0
P5080,3.2,33.0,1966.666666666667,40.83333333333334,133400.0
P5081,3.2,33.0,1966.666666666667,41.66666666666666,134100.0
P5082,3.2,33.0,1966.666666666667,42.5,134800.0
P5083,3.2,33.0,1966.666666666667,43.33333333333334,135400.0
P5084,3.2,33.0,1966.666666666667,44.16666666666666,136100.0
P5085,3.2,33.0,1966.666666666667,45.0,136800.0
P5086,3.2,33.0,2033.333333333333,40.0,132700.0
P5087,3.2,33.0,2033.333333333333,40.83333333333334,133400.0
P5088,3.2,33.0,2033.333333333333,41.66666666666666,134100.0
P5089,3.2,33.0,2033.333333333333,42.5,134800.0
P5090,3.2,33.0,2033.333333333333,43.33333333333334,135400.0
P5091,3.2,33.0,2033.333333333333,44.16666666666666,136100.0
P5092,3.2,33.0,2033.333333333333,45.0,136800.0
P5093,3.2,33.0,2100.0,40.0,141400.0
P5094,3.2,33.0,2100.0,40.83333333333334,142100.0
P5095,3.2,33.0,2100.0,41.66666666666666,142800.0
P5096,3.2,33.0,2100.0,42.5,143500.0
P5097,3.2,33.0,2100.0,43.33333333333334,144100.0
P5098,3.2,33.0,2100.0,44.16666666666666,144800.0
P5099,3.2,33.0,2100.0,45.0,145500.0
P5100,3.2,33.66666666666666,1700.0,40.0,129600.0
P5101,3.2,33.66666666666666,1700.0,40.83333333333334,130300.0
P5102,3.2,33.66666666666666,1700.0,41.66666666666666,131000.0
P5103,3.2,33.66666666666666,1700.0,42.5,131700.0
P5104,3.2,33.66666666666666,1700.0,43.33333333333334,132300.0
P5105,3.2,33.66666666666666,1700.0,44.16666666666666,133000.0
P5106,3.2,33.66666666666666,1700.0,45.0,133700.0
P5107,3.2,33.66666666666666,1766.666666666667,40.0,129600.0
P5108,3.2,33.66666666666666,1766.666666666667,40.83333333333334,130300.0
P5109,3.2,33.66666666666666,1766.666666666667,41.66666666666666,131000.0
P5110,3.2,33.66666666666666,1766.666666666667,42.5,131700.0
P5111,3.2,33.66666666666666,1766.666666666667,43.33333333333334,132300.0
P5112,3.2,33.66666666666666,1766.666666666667,44.16666666666666,133000.0
P5113,3.2,33.66666666666666,1766.666666666667,45.0,133700.0
P5114,3.2,33.66666666666666,1833.333333333333,40.0,130000.0
P5115,3.2,33.66666666666666,1833.333333333333,40.83333333333334,130700.0
P5116,3.2,33.66666666666666,1833.333333333333,41.66666666666666,131400.0
P5117,3.2,33.66666666666666,1833.333333333333,42.5,132100.0
P5118,3.2,33.66666666666666,1833.333333333333,43.33333333333334,132700.0
P5119,3.2,33.66666666666666,1833.333333333333,44.16666666666666,133400.0
P5120,3.2,33.66666666666666,1833.333333333333,45.0,134100.0
P5121,3.2,33.66666666666666,1900.0,40.0,135200.0
P5122,3.2,33.66666666666666,1900.0,40.83333333333334,135900.0
P5123,3.2,33.66666666666666,1900.0,41.66666666666666,136600.0
P5124,3.2,33.66666666666666,1900.0,42.5,137300.0
P5125,3.2,33.66666666666666,1900.0,43.33333333333334,137900.0
P5126,3.2,33.66666666666666,1900.0,44.16666666666666,138600.0
P5127,3.2,33.66666666666666,1900.0,45.0,139300.0
P5128,3.2,33.66666666666666,1966.666666666667,40.0,135400.0
P5129,3.2,33.66666666666666,1966.666666666667,40.83333333333334,136100.0
P5130,3.2,33.66666666666666,1966.666666666667,41.66666666666666,136800.0
P5131,3.2,33.66666666666666,1966.666666666667,42.5,137500.0
P5132,3.2,33.66666666666666,1966.666666666667,43.33333333333334,138100.0
P5133,3.2,33.66666666666666,1966.666666666667,44.16666666666666,138800.0
P5134,3.2,33.66666666666666,1966.666666666667,45.0,139500.0
P5135,3.2,33.66666666666666,2033.333333333333,40.0,135400.0
P5136,3.2,33.66666666666666,2033.333333333333,40.83333333333334,136100.0
P5137,3.2,33.66666666666666,2033.333333333333,41.66666666666666,136800.0
P5138,3.2,33.66666666666666,2033.333333333333,42.5,137500.0
P5139,3.2,33.66666666666666,2033.333333333333,43.33333333333334,138100.0
P5140,3.2,33.66666666666666,2033.333333333333,44.16666666666666,138800.0
P5141,3.2,33.66666666666666,2033.333333333333,45.0,139500.0
P5142,3.2,33.66666666666666,2100.0,40.0,143300.0
P5143,3.2,33.66666666666666,2100.0,40.83333333333334,144000.0
P5144,3.2,33.66666666666666,2100.0,41.66666666666666,144700.0
P5145,3.2,33.66666666666666,2100.0,42.5,145400.0
P5146,3.2,33.66666666666666,2100.0,43.33333333333334,146000.0
P5147,3.2,33.66666666666666,2100.0,44.16666666666666,146700.0
P5148,3.2,33.66666666666666,2100.0,45.0,147400.0
P5149,3.2,34.33333333333334,1700.0,40.0,125900.0
P5150,3.2,34.33333333333334,1700.0,40.83333333333334,126600.0
P5151,3.2,34.33333333333334,1700.0,41.66666666666666,127300.0
P5152,3.2,34.33333333333334,1700.0,42.5,128000.0
P5153,3.2,34.33333333333334,1700.0,43.33333333333334,128600.0
P5154,3.2,34.33333333333334,1700.0,44.16666666666666,129300.0
P5155,3.2,34.33333333333334,1700.0,45.0,130000.0
P5156,3.2,34.33333333333334,1766.666666666667,40.0,131200.0
P5157,3.2,34.33333333333334,1766.666666666667,40.83333333333334,131900.0
P5158,3.2,34.33333333333334,1766.666666666667,41.66666666666666,132600.0
P5159,3.2,34.33333333333334,1766.666666666667,42.5,133300.0
P5160,3.2,34.33333333333334,1766.666666666667,43.33333333333334,133900.0
P5161,3.2,34.33333333333334,1766.666666666667,44.16666666666666,134600.0
P5162,3.2,34.33333333333334,1766.666666666667,45.0,135300.0
P5163,3.2,34.33333333333334,1833.333333333333,40.0,131600.0
P5164,3.2,34.33333333333334,1833.333333333333,40.83333333333334,132300.0
P5165,3.2,34.33333333333334,1833.333333333333,41.66666666666666,133000.0
P5166,3.2,34.33333333333334,1833.333333333333,42.5,133700.0
P5167,3.2,34.33333333333334,1833.333333333333,43.33333333333334,134300.0
P5168,3.2,34.33333333333334,1833.333333333333,44.16666666666666,135000.0
P5169,3.2,34.33333333333334,1833.333333333333,45.0,135700.0
P5170,3.2,34.33333333333334,1900.0,40.0,137100.0
P5171,3.2,34.33333333333334,1900.0,40.83333333333334,137800.0
P5172,3.2,34.33333333333334,1900.0,41.66666666666666,138500.0
P5173,3.2,34.33333333333334,1900.0,42.5,139200.0
P5174,3.2,34.33333333333334,1900.0,43.33333333333334,139800.0
P5175,3.2,34.33333333333334,1900.0,44.16666666666666,140500.0
P5176,3.2,34.33333333333334,1900.0,45.0,141200.0
P5177,3.2,34.33333333333334,1966.666666666667,40.0,137100.0
P5178,3.2,34.33333333333334,1966.666666666667,40.83333333333334,137800.0
P5179,3.2,34.33333333333334,1966.666666666667,41.66666666666666,138500.0
P5180,3.2,34.33333333333334,1966.666666666667,42.5,139200.0
P5181,3.2,34.33333333333334,1966.666666666667,43.33333333333334,139800.0
P5182,3.2,34.33333333333334,1966.666666666667,44.16666666666666,140500.0
P5183,3.2,34.33333333333334,1966.666666666667,45.0,141200.0
P5184,3.2,34.33333333333334,2033.333333333333,40.0,137100.0
P5185,3.2,34.33333333333334,2033.333333333333,40.83333333333334,137800.0
P5186,3.2,34.33333333333334,2033.333333333333,41.66666666666666,138500.0
P5187,3.2,34.33333333333334,2033.333333333333,42.5,139200.0
P5188,3.2,34.33333333333334,2033.333333333333,43.33333333333334,139800.0
P5189,3.2,34.33333333333334,2033.333333333333,44.16666666666666,140500.0
P5190,3.2,34.33333333333334,2033.333333333333,45.0,141200.0
P5191,3.2,34.33333333333334,2100.0,40.0,145100.0
P5192,3.2,34.33333333333334,2100.0,40.83333333333334,145800.0
P5193,3.2,34.33333333333334,2100.0,41.66666666666666,146500.0
P5194,3.2,34.33333333333334,2100.0,42.5,147200.0
P5195,3.2,34.33333333333334,2100.0,43.33333333333334,147800.0
P5196,3.2,34.33333333333334,2100.0,44.16666666666666,148500.0
P5197,3.2,34.33333333333334,2100.0,45.0,149200.0
P5198,3.2,35.0,1700.0,40.0,127300.0
P5199,3.2,35.0,1700.0,40.83333333333334,128000.0
P5200,3.2,35.0,1700.0,41.66666666666666,128700.0
P5201,3.2,35.0,1700.0,42.5,129400.0
P5202,3.2,35.0,1700.0,43.33333333333334,130000.0
P5203,3.2,35.0,1700.0,44.16666666666666,130700.0
P5204,3.2,35.0,1700.0,45.0,136900.0
P5205,3.2,35.0,1766.666666666667,40.0,132800.0
P5206,3.2,35.0,1766.666666666667,40.83333333333334,133500.0
P5207,3.2,35.0,1766.666666666667,41.66666666666666,134200.0
P5208,3.2,35.0,1766.666666666667,42.5,134900.0
P5209,3.2,35.0,1766.666666666667,43.33333333333334,135500.0
P5210,3.2,35.0,1766.666666666667,44.16666666666666,136200.0
P5211,3.2,35.0,1766.666666666667,45.0,136900.0
P5212,3.2,35.0,1833.333333333333,40.0,133200.0
P5213,3.2,35.0,1833.333333333333,40.83333333333334,133900.0
P5214,3.2,35.0,1833.333333333333,41.66666666666666,134600.0
P5215,3.2,35.0,1833.333333333333,42.5,135300.0
P5216,3.2,35.0,1833.333333333333,43.33333333333334,135900.0
P5217,3.2,35.0,1833.333333333333,44.16666666666666,136600.0
P5218,3.2,35.0,1833.333333333333,45.0,137300.0
P5219,3.2,35.0,1900.0,40.0,138800.0
P5220,3.2,35.0,1900.0,40.83333333333334,139500.0
P5221,3.2,35.0,1900.0,41.66666666666666,140200.0
P5222,3.2,35.0,1900.0,42.5,140900.0
P5223,3.2,35.0,1900.0,43.33333333333334,141500.0
P5224,3.2,35.0,1900.0,44.16666666666666,142200.0
P5225,3.2,35.0,1900.0,45.0,142900.0
P5226,3.2,35.0,1966.666666666667,40.0,138800.0
P5227,3.2,35.0,1966.666666666667,40.83333333333334,139500.0
P5228,3.2,35.0,1966.666666666667,41.66666666666666,140200.0
P5229,3.2,35.0,1966.666666666667,42.5,140900.0
P5230,3.2,35.0,1966.666666666667,43.33333333333334,141500.0
P5231,3.2,35.0,1966.666666666667,44.16666666666666,142200.0
P5232,3.2,35.0,1966.666666666667,45.0,142900.0
P5233,3.2,35.0,2033.333333333333,40.0,138800.0
P5234,3.2,35.0,2033.333333333333,40.83333333333334,147600.0
P5235,3.2,35.0,2033.333333333333,41.66666666666666,148300.0
P5236,3.2,35.0,2033.333333333333,42.5,149000.0
P5237,3.2,35.0,2033.333333333333,43.33333333333334,149600.0
P5238,3.2,35.0,2033.333333333333,44.16666666666666,150300.0
P5239,3.2,35.0,2033.333333333333,45.0,151000.0
P5240,3.2,35.0,2100.0,40.0,146900.0
P5241,3.2,35.0,2100.0,40.83333333333334,147600.0
P5242,3.2,35.0,2100.0,41.66666666666666,148300.0
P5243,3.2,35.0,2100.0,42.5,149000.0
P5244,3.2,35.0,2100.0,43.33333333333334,149600.0
P5245,3.2,35.0,2100.0,44.16666666666666,150300.0
P5246,3.2,35.0,2100.0,45.0,151000.0
P5247,3.2,35.66666666666666,1700.0,40.0,134300.0
P5248,3.2,35.66666666666666,1700.0,40.83333333333334,135000.0
P5249,3.2,35.66666666666666,1700.0,41.66666666666666,135700.0
P5250,3.2,35.66666666666666,1700.0,42.5,136400.0
P5251,3.2,35.66666666666666,1700.0,43.33333333333334,137000.0
P5252,3.2,35.66666666666666,1700.0,44.16666666666666,137700.0
P5253,3.2,35.66666666666666,1700.0,45.0,132900.0
P5254,3.2,35.66666666666666,1766.666666666667,40.0,134300.0
P5255,3.2,35.66666666666666,1766.666666666667,40.83333333333334,135000.0
P5256,3.2,35.66666666666666,1766.666666666667,41.66666666666666,135700.0
P5257,3.2,35.66666666666666,1766.666666666667,42.5,136400.0
P5258,3.2,35.66666666666666,1766.666666666667,43.33333333333334,137000.0
P5259,3.2,35.66666666666666,1766.666666666667,44.16666666666666,137700.0
P5260,3.2,35.66666666666666,1766.666666666667,45.0,138400.0
P5261,3.2,35.66666666666666,1833.333333333333,40.0,134700.0
P5262,3.2,35.66666666666666,1833.333333333333,40.83333333333334,135400.0
P5263,3.2,35.66666666666666,1833.333333333333,41.66666666666666,136100.0
P5264,3.2,35.66666666666666,1833.333333333333,42.5,136800.0
P5265,3.2,35.66666666666666,1833.333333333333,43.33333333333334,137400.0
P5266,3.2,35.66666666666666,1833.333333333333,44.16666666666666,138100.0
P5267,3.2,35.66666666666666,1833.333333333333,45.0,138800.0
P5268,3.2,35.66666666666666,1900.0,40.0,140400.0
P5269,3.2,35.66666666666666,1900.0,40.83333333333334,141100.0
P5270,3.2,35.66666666666666,1900.0,41.66666666666666,141800.0
P5271,3.2,35.66666666666666,1900.0,42.5,142500.0
P5272,3.2,35.66666666666666,1900.0,43.33333333333334,143100.0
P5273,3.2,35.66666666666666,1900.0,44.16666666666666,143800.0
P5274,3.2,35.66666666666666,1900.0,45.0,144500.0
P5275,3.2,35.66666666666666,1966.666666666667,40.0,140400.0
P5276,3.2,35.66666666666666,1966.666666666667,40.83333333333334,141100.0
P5277,3.2,35.66666666666666,1966.666666666667,41.66666666666666,141800.0
P5278,3.2,35.66666666666666,1966.666666666667,42.5,140300.0
P5279,3.2,35.66666666666666,1966.666666666667,43.33333333333334,140900.0
P5280,3.2,35.66666666666666,1966.666666666667,44.16666666666666,141600.0
P5281,3.2,35.66666666666666,1966.666666666667,45.0,142300.0
P5282,3.2,35.66666666666666,2033.333333333333,40.0,148700.0
P5283,3.2,35.66666666666666,2033.333333333333,40.83333333333334,149400.0
P5284,3.2,35.66666666666666,2033.333333333333,41.66666666666666,150100.0
P5285,3.2,35.66666666666666,2033.333333333333,42.5,150800.0
P5286,3.2,35.66666666666666,2033.333333333333,43.33333333333334,151400.0
P5287,3.2,35.66666666666666,2033.333333333333,44.16666666666666,152100.0
P5288,3.2,35.66666666666666,2033.333333333333,45.0,152800.0
P5289,3.2,35.66666666666666,2100.0,40.0,148700.0
P5290,3.2,35.66666666666666,2100.0,40.83333333333334,149400.0
P5291,3.2,35.66666666666666,2100.0,41.66666666666666,150100.0
P5292,3.2,35.66666666666666,2100.0,42.5,150800.0
P5293,3.2,35.66666666666666,2100.0,43.33333333333334,151400.0
P5294,3.2,35.66666666666666,2100.0,44.16666666666666,152100.0
P5295,3.2,35.66666666666666,2100.0,45.0,152800.0
P5296,3.2,36.33333333333334,1700.0,40.0,130300.0
P5297,3.2,36.33333333333334,1700.0,40.83333333333334,131000.0
P5298,3.2,36.33333333333334,1700.0,41.66666666666666,131700.0
P5299,3.2,36.33333333333334,1700.0,42.5,132400.0
P5300,3.2,36.33333333333334,1700.0,43.33333333333334,133000.0
P5301,3.2,36.33333333333334,1700.0,44.16666666666666,133700.0
P5302,3.2,36.33333333333334,1700.0,45.0,134400.0
P5303,3.2,36.33333333333334,1766.666666666667,40.0,135900.0
P5304,3.2,36.33333333333334,1766.666666666667,40.83333333333334,136600.0
P5305,3.2,36.33333333333334,1766.666666666667,41.66666666666666,137300.0
P5306,3.2,36.33333333333334,1766.666666666667,42.5,138000.0
P5307,3.2,36.33333333333334,1766.666666666667,43.33333333333334,138600.0
P5308,3.2,36.33333333333334,1766.666666666667,44.16666666666666,139300.0
P5309,3.2,36.33333333333334,1766.666666666667,45.0,140000.0
P5310,3.2,36.33333333333334,1833.333333333333,40.0,136300.0
P5311,3.2,36.33333333333334,1833.333333333333,40.83333333333334,137000.0
P5312,3.2,36.33333333333334,1833.333333333333,41.66666666666666,137700.0
P5313,3.2,36.33333333333334,1833.333333333333,42.5,138400.0
P5314,3.2,36.33333333333334,1833.333333333333,43.33333333333334,139000.0
P5315,3.2,36.33333333333334,1833.333333333333,44.16666666666666,139700.0
P5316,3.2,36.33333333333334,1833.333333333333,45.0,140400.0
P5317,3.2,36.33333333333334,1900.0,40.0,142100.0
P5318,3.2,36.33333333333334,1900.0,40.83333333333334,142800.0
P5319,3.2,36.33333333333334,1900.0,41.66666666666666,143500.0
P5320,3.2,36.33333333333334,1900.0,42.5,144200.0
P5321,3.2,36.33333333333334,1900.0,43.33333333333334,144800.0
P5322,3.2,36.33333333333334,1900.0,44.16666666666666,145500.0
P5323,3.2,36.33333333333334,1900.0,45.0,146200.0
P5324,3.2,36.33333333333334,1966.666666666667,40.0,139800.0
P5325,3.2,36.33333333333334,1966.666666666667,40.83333333333334,140500.0
P5326,3.2,36.33333333333334,1966.666666666667,41.66666666666666,141200.0
P5327,3.2,36.33333333333334,1966.666666666667,42.5,141900.0
P5328,3.2,36.33333333333334,1966.666666666667,43.33333333333334,142500.0
P5329,3.2,36.33333333333334,1966.666666666667,44.16666666666666,143200.0
P5330,3.2,36.33333333333334,1966.666666666667,45.0,143900.0
P5331,3.2,36.33333333333334,2033.333333333333,40.0,150500.0
P5332,3.2,36.33333333333334,2033.333333333333,40.83333333333334,151200.0
P5333,3.2,36.33333333333334,2033.333333333333,41.66666666666666,151900.0
P5334,3.2,36.33333333333334,2033.333333333333,42.5,152600.0
P5335,3.2,36.33333333333334,2033.333333333333,43.33333333333334,153200.0
P5336,3.2,36.33333333333334,2033.333333333333,44.16666666666666,153900.0
P5337,3.2,36.33333333333334,2033.333333333333,45.0,154600.0
P5338,3.2,36.33333333333334,2100.0,40.0,150500.0
P5339,3.2,36.33333333333334,2100.0,40.83333333333334,151200.0
P5340,3.2,36.33333333333334,2100.0,41.66666666666666,151900.0
P5341,3.2,36.33333333333334,2100.0,42.5,152600.0
P5342,3.2,36.33333333333334,2100.0,43.33333333333334,153200.0
P5343,3.2,36.33333333333334,2100.0,44.16666666666666,153900.0
P5344,3.2,36.33333333333334,2100.0,45.0,154600.0
P5345,3.2,37.0,1700.0,40.0,131700.0
P5346,3.2,37.0,1700.0,40.83333333333334,132400.0
P5347,3.2,37.0,1700.0,41.66666666666666,138900.0
P5348,3.2,37.0,1700.0,42.5,139600.0
P5349,3.2,37.0,1700.0,43.33333333333334,140200.0
P5350,3.2,37.0,1700.0,44.16666666666666,140900.0
P5351,3.2,37.0,1700.0,45.0,141600.0
P5352,3.2,37.0,1766.666666666667,40.0,137500.0
P5353,3.2,37.0,1766.666666666667,40.83333333333334,138200.0
P5354,3.2,37.0,1766.666666666667,41.66666666666666,138900.0
P5355,3.2,37.0,1766.666666666667,42.5,139600.0
P5356,3.2,37.0,1766.666666666667,43.33333333333334,140200.0
P5357,3.2,37.0,1766.666666666667,44.16666666666666,140900.0
P5358,3.2,37.0,1766.666666666667,45.0,141600.0
P5359,3.2,37.0,1833.333333333333,40.0,137900.0
P5360,3.2,37.0,1833.333333333333,40.83333333333334,138600.0
P5361,3.2,37.0,1833.333333333333,41.66666666666666,139300.0
P5362,3.2,37.0,1833.333333333333,42.5,140000.0
P5363,3.2,37.0,1833.333333333333,43.33333333333334,136600.0
P5364,3.2,37.0,1833.333333333333,44.16666666666666,137300.0
P5365,3.2,37.0,1833.333333333333,45.0,138000.0
P5366,3.2,37.0,1900.0,40.0,143800.0
P5367,3.2,37.0,1900.0,40.83333333333334,144500.0
P5368,3.2,37.0,1900.0,41.66666666666666,145200.0
P5369,3.2,37.0,1900.0,42.5,145900.0
P5370,3.2,37.0,1900.0,43.33333333333334,146500.0
P5371,3.2,37.0,1900.0,44.16666666666666,147200.0
P5372,3.2,37.0,1900.0,45.0,147900.0
P5373,3.2,37.0,1966.666666666667,40.0,143800.0
P5374,3.2,37.0,1966.666666666667,40.83333333333334,144500.0
P5375,3.2,37.0,1966.666666666667,41.66666666666666,145200.0
P5376,3.2,37.0,1966.666666666667,42.5,145900.0
P5377,3.2,37.0,1966.666666666667,43.33333333333334,146500.0
P5378,3.2,37.0,1966.666666666667,44.16666666666666,147200.0
P5379,3.2,37.0,1966.666666666667,45.0,147900.0
P5380,3.2,37.0,2033.333333333333,40.0,152400.0
P5381,3.2,37.0,2033.333333333333,40.83333333333334,153100.0
P5382,3.2,37.0,2033.333333333333,41.66666666666666,153800.0
P5383,3.2,37.0,2033.333333333333,42.5,154500.0
P5384,3.2,37.0,2033.333333333333,43.33333333333334,155100.0
P5385,3.2,37.0,2033.333333333333,44.16666666666666,155800.0
P5386,3.2,37.0,2033.333333333333,45.0,156500.0
P5387,3.2,37.0,2100.0,40.0,152400.0
P5388,3.2,37.0,2100.0,40.83333333333334,153100.0
P5389,3.2,37.0,2100.0,41.66666666666666,153800.0
P5390,3.2,37.0,2100.0,42.5,154500.0
P5391,3.2,37.0,2100.0,43.33333333333334,155100.0
P5392,3.2,37.0,2100.0,44.16666666666666,155800.0
P5393,3.2,37.0,2100.0,45.0,156500.0
P5394,3.3,33.0,1700.0,40.0,133000.0
P5395,3.3,33.0,1700.0,40.83333333333334,133700.0
P5396,3.3,33.0,1700.0,41.66666666666666,134500.0
P5397,3.3,33.0,1700.0,42.5,135200.0
P5398,3.3,33.0,1700.0,43.33333333333334,135900.0
P5399,3.3,33.0,1700.0,44.16666666666666,136600.0
P5400,3.3,33.0,1700.0,45.0,137400.0
P5401,3.3,33.0,1766.666666666667,40.0,133400.0
P5402,3.3,33.0,1766.666666666667,40.83333333333334,134100.0
P5403,3.3,33.0,1766.666666666667,41.66666666666666,134900.0
P5404,3.3,33.0,1766.666666666667,42.5,135600.0
P5405,3.3,33.0,1766.666666666667,43.33333333333334,136300.0
P5406,3.3,33.0,1766.666666666667,44.16666666666666,137000.0
P5407,3.3,33.0,1766.666666666667,45.0,137800.0
P5408,3.3,33.0,1833.333333333333,40.0,138700.0
P5409,3.3,33.0,1833.333333333333,40.83333333333334,139400.0
P5410,3.3,33.0,1833.333333333333,41.66666666666666,140200.0
P5411,3.3,33.0,1833.333333333333,42.5,140900.0
P5412,3.3,33.0,1833.333333333333,43.33333333333334,141600.0
P5413,3.3,33.0,1833.333333333333,44.16666666666666,142300.0
P5414,3.3,33.0,1833.333333333333,45.0,143100.0
P5415,3.3,33.0,1900.0,40.0,139000.0
P5416,3.3,33.0,1900.0,40.83333333333334,139700.0
P5417,3.3,33.0,1900.0,41.66666666666666,140500.0
